subID,ageGroup,date,day,timeDay,mean.demand,dayCode,timeCode,ageCode,neg.affect,pos.affect
2.26E+02,Young,12/5/21,Sunday,evening,1.666666667,6,1,0,1.5,2.75
2.26E+02,Young,12/5/21,Sunday,morning,1,6,-1,0,1.375,2.75
2.26E+02,Young,12/6/21,Monday,afternoon,1,0,0,0,1.416666667,3.166666667
2.26E+02,Young,12/6/21,Monday,evening,1,0,1,0,1.25,3
2.26E+02,Young,12/6/21,Monday,morning,1.833333333,0,-1,0,1.375,2.625
2.26E+02,Young,12/7/21,Tuesday,afternoon,2.25,1,0,0,1.25,3.25
2.26E+02,Young,12/7/21,Tuesday,evening,1,1,1,0,1.5,4
2.26E+02,Young,12/7/21,Tuesday,morning,3,1,-1,0,1.25,2.625
2.26E+02,Young,12/8/21,Wednesday,afternoon,1.75,2,0,0,1.166666667,3.333333333
2.26E+02,Young,12/8/21,Wednesday,morning,2.75,2,-1,0,1.25,2.875
84413,Young,10/14/21,Thursday,afternoon,2.333333333,3,0,0,1.333333333,2.166666667
84413,Young,10/14/21,Thursday,evening,1,3,1,0,1.75,2.25
84413,Young,10/14/21,Thursday,morning,1.75,3,-1,0,1.625,2.25
84413,Young,10/15/21,Friday,afternoon,2.333333333,4,0,0,1.25,2.25
84413,Young,10/15/21,Friday,evening,1,4,1,0,1.5,2
84413,Young,10/15/21,Friday,morning,2.333333333,4,-1,0,1.5,1.75
84413,Young,10/16/21,Saturday,afternoon,1.5,5,0,0,1.333333333,2.166666667
84413,Young,10/16/21,Saturday,evening,1,5,1,0,1.75,2
84413,Young,10/16/21,Saturday,morning,1.75,5,-1,0,1.25,2
84413,Young,10/17/21,Sunday,afternoon,2,6,0,0,1.5,1.5
84413,Young,10/17/21,Sunday,evening,1,6,1,0,1.875,1.875
84413,Young,10/17/21,Sunday,morning,1.75,6,-1,0,1.625,1.875
84413,Young,10/18/21,Monday,afternoon,2.5,0,0,0,1.333333333,1.75
84413,Young,10/18/21,Monday,evening,1.5,0,1,0,1,2.5
84413,Young,10/18/21,Monday,morning,3,0,-1,0,1.5,2.125
84413,Young,10/19/21,Tuesday,morning,1.666666667,1,-1,0,1.5,1.75
731ed,Old,10/10/21,Sunday,afternoon,1.857142857,6,0,1,2.25,3.083333333
731ed,Old,10/10/21,Sunday,evening,2,6,1,1,3,2.75
731ed,Old,10/10/21,Sunday,morning,1,6,-1,1,3,2
731ed,Old,10/11/21,Monday,afternoon,1.8,0,0,1,2.25,2
731ed,Old,10/11/21,Monday,evening,1.333333333,0,1,1,3.5,1.5
731ed,Old,10/11/21,Monday,morning,1.333333333,0,-1,1,2.625,2.375
731ed,Old,10/12/21,Tuesday,afternoon,2,1,0,1,1.625,2.5
731ed,Old,10/12/21,Tuesday,evening,1.666666667,1,1,1,3.25,2
731ed,Old,10/12/21,Tuesday,morning,1,1,-1,1,2.25,2.75
731ed,Old,10/13/21,Wednesday,afternoon,2,2,0,1,2.375,3.25
731ed,Old,10/13/21,Wednesday,evening,1,2,1,1,2.75,2.75
731ed,Old,10/13/21,Wednesday,morning,1.666666667,2,-1,1,2.5,2.416666667
731ed,Old,10/14/21,Thursday,afternoon,1.5,3,0,1,1.625,3.125
731ed,Old,10/14/21,Thursday,morning,1,3,-1,1,2.5,2.25
731ed,Old,10/15/21,Friday,afternoon,1,4,0,1,2.5,2.25
731ed,Old,10/15/21,Friday,evening,1,4,1,1,2.75,2.5
731ed,Old,10/15/21,Friday,morning,2,4,-1,1,2.166666667,2.916666667
731ed,Old,10/9/21,Saturday,afternoon,1.5,5,0,1,2.5625,1.875
731ed,Old,10/9/21,Saturday,morning,1,5,-1,1,1.625,2.25
fdd55,Old,10/21/21,Thursday,afternoon,2,3,0,1,2.75,2.25
fdd55,Old,10/21/21,Thursday,evening,2,3,1,1,2,1.75
fdd55,Old,10/21/21,Thursday,morning,1.333333333,3,-1,1,1,2.75
fdd55,Old,10/22/21,Friday,afternoon,1.666666667,4,0,1,1.666666667,1.75
fdd55,Old,10/22/21,Friday,evening,2.5,4,1,1,1.5,2.5
fdd55,Old,10/22/21,Friday,morning,2.333333333,4,-1,1,1.375,1.875
fdd55,Old,10/23/21,Saturday,afternoon,1.75,5,0,1,2,2.375
fdd55,Old,10/23/21,Saturday,evening,1,5,1,1,2,2
fdd55,Old,10/23/21,Saturday,morning,1.25,5,-1,1,1.416666667,2.5
fdd55,Old,10/24/21,Sunday,afternoon,1.5,6,0,1,1.75,2.166666667
fdd55,Old,10/24/21,Sunday,evening,1,6,1,1,1.75,2
fdd55,Old,10/24/21,Sunday,morning,1,6,-1,1,2.375,2
fdd55,Old,10/25/21,Monday,afternoon,4,0,0,1,1.5,2
fdd55,Old,10/25/21,Monday,evening,1,0,1,1,2.25,2.75
fdd55,Old,10/25/21,Monday,morning,2.125,0,-1,1,2.166666667,2
fdd55,Old,10/26/21,Tuesday,afternoon,1.5,1,0,1,1.875,1.875
fdd55,Old,10/26/21,Tuesday,morning,2.111111111,1,-1,1,1.25,2.25
fdd55,Old,10/27/21,Wednesday,afternoon,2.25,2,0,1,1.125,2
fdd55,Old,10/27/21,Wednesday,morning,2.111111111,2,-1,1,1.833333333,2
71bd8,Old,11/14/21,Sunday,afternoon,1,6,0,1,2.125,1.75
71bd8,Old,11/14/21,Sunday,evening,1.666666667,6,1,1,1.25,2
71bd8,Old,11/15/21,Monday,afternoon,1.625,0,0,1,2.25,1.75
71bd8,Old,11/15/21,Monday,evening,2,0,1,1,2,2
71bd8,Old,11/15/21,Monday,morning,1,0,-1,1,2.5,1.625
71bd8,Old,11/16/21,Tuesday,afternoon,1.2,1,0,1,1.125,2.5
71bd8,Old,11/16/21,Tuesday,evening,1.333333333,1,1,1,2,2
71bd8,Old,11/16/21,Tuesday,morning,1.75,1,-1,1,2.166666667,2.333333333
71bd8,Old,11/17/21,Wednesday,afternoon,1.75,2,0,1,2.083333333,1.833333333
71bd8,Old,11/17/21,Wednesday,evening,1,2,1,1,1,2
71bd8,Old,11/17/21,Wednesday,morning,1,2,-1,1,2.25,2.125
71bd8,Old,11/18/21,Thursday,afternoon,1.8,3,0,1,1,2.625
71bd8,Old,11/18/21,Thursday,evening,1,3,1,1,1,2.5
71bd8,Old,11/18/21,Thursday,morning,1.8,3,-1,1,1.5,2.416666667
71bd8,Old,11/19/21,Friday,afternoon,1,4,0,1,1.5,2
71bd8,Old,11/19/21,Friday,evening,1.333333333,4,1,1,2,1.75
71bd8,Old,11/19/21,Friday,morning,2.2,4,-1,1,2.333333333,1.416666667
71bd8,Old,11/20/21,Saturday,afternoon,1.4,5,0,1,1.875,2
71bd8,Old,11/20/21,Saturday,evening,1.333333333,5,1,1,1.5,2
71bd8,Old,11/20/21,Saturday,morning,1.428571429,5,-1,1,1.833333333,1.583333333
b2a54,Old,10/1/21,Friday,afternoon,2.2,4,0,1,1.625,2.875
b2a54,Old,10/1/21,Friday,evening,1,4,1,1,1.5,2.75
b2a54,Old,10/1/21,Friday,morning,1.6,4,-1,1,1.5,3.125
b2a54,Old,10/2/21,Saturday,afternoon,4,5,0,1,1.5,3
b2a54,Old,10/2/21,Saturday,evening,1.25,5,1,1,1.5,2.875
b2a54,Old,10/2/21,Saturday,morning,1.5,5,-1,1,1.25,3
b2a54,Old,10/3/21,Sunday,afternoon,1.333333333,6,0,1,1.5,3
b2a54,Old,10/3/21,Sunday,morning,1,6,-1,1,1.75,3
b2a54,Old,10/4/21,Monday,afternoon,1.833333333,0,0,1,1.5,3.416666667
b2a54,Old,10/4/21,Monday,evening,2,0,1,1,1.25,2.75
b2a54,Old,10/4/21,Monday,morning,1,0,-1,1,1.5,3
b2a54,Old,10/5/21,Tuesday,afternoon,1.5,1,0,1,1.375,2.875
b2a54,Old,10/5/21,Tuesday,evening,1,1,1,1,1.5,2.75
b2a54,Old,9/29/21,Wednesday,afternoon,1.8,2,0,1,1.75,2.666666667
b2a54,Old,9/29/21,Wednesday,evening,1,2,1,1,1.5,2.75
b2a54,Old,9/29/21,Wednesday,morning,1.333333333,2,-1,1,1.5,2.75
b2a54,Old,9/30/21,Thursday,afternoon,1,3,0,1,1.5,3.25
b2a54,Old,9/30/21,Thursday,morning,1.333333333,3,-1,1,1.5,3.375
c1eb2,Old,11/13/21,Saturday,afternoon,2,5,0,1,1.25,2.625
c1eb2,Old,11/13/21,Saturday,evening,2,5,1,1,1.25,3.25
c1eb2,Old,11/13/21,Saturday,morning,2,5,-1,1,1.75,2.75
c1eb2,Old,11/14/21,Sunday,afternoon,2,6,0,1,1.25,2.5
c1eb2,Old,11/14/21,Sunday,evening,2,6,1,1,1.5,2.5
c1eb2,Old,11/14/21,Sunday,morning,2,6,-1,1,1.75,2.375
c1eb2,Old,11/15/21,Monday,afternoon,1.8,0,0,1,1.75,2.833333333
c1eb2,Old,11/15/21,Monday,evening,2,0,1,1,1.75,2.75
c1eb2,Old,11/15/21,Monday,morning,2,0,-1,1,1.583333333,2.75
c1eb2,Old,11/16/21,Tuesday,afternoon,1.5,1,0,1,1.5,2.625
c1eb2,Old,11/16/21,Tuesday,evening,2,1,1,1,2.5,2.5
c1eb2,Old,11/16/21,Tuesday,morning,2,1,-1,1,1.5,2.625
c1eb2,Old,11/17/21,Wednesday,afternoon,3,2,0,1,2.5,2.25
c1eb2,Old,11/17/21,Wednesday,evening,1,2,1,1,2,2.75
c1eb2,Old,11/17/21,Wednesday,morning,1.5,2,-1,1,1.25,3
c1eb2,Old,11/18/21,Thursday,afternoon,1.5,3,0,1,1.875,2.875
c1eb2,Old,11/18/21,Thursday,evening,1.666666667,3,1,1,1.5,3.25
c1eb2,Old,11/18/21,Thursday,morning,2,3,-1,1,1.75,2.75
c1eb2,Old,11/19/21,Friday,afternoon,1.333333333,4,0,1,2.166666667,2.75
c1eb2,Old,11/19/21,Friday,evening,2.5,4,1,1,2,3.25
c1eb2,Old,11/19/21,Friday,morning,2,4,-1,1,1.75,3.125
5abdb,Old,10/10/21,Sunday,afternoon,1.25,6,0,1,1.833333333,2.25
5abdb,Old,10/10/21,Sunday,evening,1,6,1,1,2,2.25
5abdb,Old,10/10/21,Sunday,morning,1,6,-1,1,2,2.875
5abdb,Old,10/11/21,Monday,afternoon,2.25,0,0,1,1.25,2.625
5abdb,Old,10/11/21,Monday,evening,1.333333333,0,1,1,2,2.75
5abdb,Old,10/11/21,Monday,morning,1.625,0,-1,1,1.416666667,2.666666667
5abdb,Old,10/12/21,Tuesday,afternoon,1.25,1,0,1,1.5,2.125
5abdb,Old,10/12/21,Tuesday,evening,1,1,1,1,2,2.75
5abdb,Old,10/12/21,Tuesday,morning,1,1,-1,1,1.625,1.25
5abdb,Old,10/13/21,Wednesday,afternoon,1.5,2,0,1,1.625,3.25
5abdb,Old,10/13/21,Wednesday,evening,1,2,1,1,1.5,3
5abdb,Old,10/13/21,Wednesday,morning,2,2,-1,1,1.833333333,2.666666667
5abdb,Old,10/14/21,Thursday,afternoon,2,3,0,1,1.625,2.625
5abdb,Old,10/14/21,Thursday,evening,1,3,1,1,1.75,2.25
5abdb,Old,10/14/21,Thursday,morning,1.75,3,-1,1,1.833333333,2.833333333
5abdb,Old,10/15/21,Friday,afternoon,1.333333333,4,0,1,1.5,2.5
5abdb,Old,10/15/21,Friday,evening,1,4,1,1,1.75,2.75
5abdb,Old,10/15/21,Friday,morning,1.666666667,4,-1,1,1.875,2.5625
5abdb,Old,10/9/21,Saturday,afternoon,1,5,0,1,1.666666667,2.75
5abdb,Old,10/9/21,Saturday,evening,1,5,1,1,2.5,2.5
5abdb,Old,10/9/21,Saturday,morning,1,5,-1,1,2,2.625
15fc9,Old,10/1/21,Friday,afternoon,1.75,4,0,1,1.5,2.5
15fc9,Old,10/1/21,Friday,evening,1,4,1,1,1.25,3
15fc9,Old,10/1/21,Friday,morning,1.166666667,4,-1,1,2.25,3
15fc9,Old,10/2/21,Saturday,afternoon,4.5,5,0,1,1.75,1
15fc9,Old,10/2/21,Saturday,evening,1,5,1,1,1.5,3
15fc9,Old,10/2/21,Saturday,morning,2.5,5,-1,1,1.75,2.25
15fc9,Old,10/3/21,Sunday,afternoon,1,6,0,1,1.625,2.5
15fc9,Old,10/3/21,Sunday,evening,1.333333333,6,1,1,1.5,2.25
15fc9,Old,10/3/21,Sunday,morning,1,6,-1,1,1.75,2.875
15fc9,Old,10/4/21,Monday,afternoon,1,0,0,1,1.75,2.75
15fc9,Old,10/4/21,Monday,evening,2,0,1,1,1.75,2.75
15fc9,Old,10/4/21,Monday,morning,1.6,0,-1,1,2.083333333,1.916666667
15fc9,Old,9/28/21,Tuesday,evening,1.666666667,1,1,1,2.25,2.625
15fc9,Old,9/29/21,Wednesday,afternoon,1.444444444,2,0,1,2.333333333,2.083333333
15fc9,Old,9/29/21,Wednesday,evening,1,2,1,1,2,1.5
15fc9,Old,9/29/21,Wednesday,morning,1.666666667,2,-1,1,2.75,1.75
15fc9,Old,9/30/21,Thursday,afternoon,1,3,0,1,2,2.5
15fc9,Old,9/30/21,Thursday,evening,1.5,3,1,1,2.25,2.5
15fc9,Old,9/30/21,Thursday,morning,1.2,3,-1,1,1.375,3.25
e8343,Old,11/3/21,Wednesday,afternoon,1,2,0,1,1.25,2.5
e8343,Old,11/3/21,Wednesday,evening,5,2,1,1,2,1.25
e8343,Old,11/3/21,Wednesday,morning,1,2,-1,1,1.25,2.25
e8343,Old,11/4/21,Thursday,afternoon,1.5,3,0,1,1.5,2.625
e8343,Old,11/4/21,Thursday,evening,1,3,1,1,1.25,2.5
e8343,Old,11/4/21,Thursday,morning,NA,3,-1,1,NA,NA
e8343,Old,11/6/21,Saturday,afternoon,1.666666667,5,0,1,1.75,2.25
e8343,Old,11/7/21,Sunday,afternoon,1.5,6,0,1,1.5,2.75
e8343,Old,11/7/21,Sunday,morning,1.333333333,6,-1,1,1,2.5
b0ebd,Old,10/2/21,Saturday,morning,1.333333333,5,-1,1,2.5,2.5
b0ebd,Old,10/3/21,Sunday,evening,1.666666667,6,1,1,1,2.75
b0ebd,Old,10/4/21,Monday,afternoon,1,0,0,1,2.375,2.5
b0ebd,Old,10/4/21,Monday,evening,1.666666667,0,1,1,2.5,2.75
b0ebd,Old,10/4/21,Monday,morning,1,0,-1,1,2.5,2.25
b0ebd,Old,9/29/21,Wednesday,evening,1,2,1,1,2.875,2.25
b0ebd,Old,9/29/21,Wednesday,morning,1.333333333,2,-1,1,2,2.25
19a79,Young,11/12/21,Friday,afternoon,1.8,4,0,0,1.75,1.5
19a79,Young,11/12/21,Friday,evening,1,4,1,0,1.5,1.5
19a79,Young,11/12/21,Friday,morning,2.25,4,-1,0,1.625,1.875
19a79,Young,11/13/21,Saturday,afternoon,1.5,5,0,0,1.916666667,1.416666667
19a79,Young,11/13/21,Saturday,evening,2,5,1,0,1.75,1.75
19a79,Young,11/13/21,Saturday,morning,1,5,-1,0,1.625,1.75
19a79,Young,11/14/21,Sunday,afternoon,1,6,0,0,1.625,1.625
19a79,Young,11/14/21,Sunday,evening,1,6,1,0,1.75,1.5
19a79,Young,11/14/21,Sunday,morning,1.333333333,6,-1,0,1.833333333,1.5
19a79,Young,11/15/21,Monday,afternoon,1.5,0,0,0,1.666666667,1.916666667
19a79,Young,11/15/21,Monday,evening,1,0,1,0,1.5,1.5
19a79,Young,11/15/21,Monday,morning,2.5,0,-1,0,1.875,1.75
19a79,Young,11/16/21,Tuesday,afternoon,1.333333333,1,0,0,1.75,1.75
19a79,Young,11/16/21,Tuesday,evening,1,1,1,0,1.75,1.75
19a79,Young,11/16/21,Tuesday,morning,2,1,-1,0,1.583333333,1.583333333
19a79,Young,11/17/21,Wednesday,afternoon,2,2,0,0,2,1.5
19a79,Young,11/17/21,Wednesday,evening,1,2,1,0,1.75,2
19a79,Young,11/17/21,Wednesday,morning,1.75,2,-1,0,1.833333333,1.5
19a79,Young,11/18/21,Thursday,afternoon,1.5,3,0,0,1.875,1.375
19a79,Young,11/18/21,Thursday,evening,1,3,1,0,1.75,2.25
19a79,Young,11/18/21,Thursday,morning,2,3,-1,0,1.666666667,1.75
351c4,Young,12/2/21,Thursday,afternoon,1.857142857,3,0,0,2.333333333,2.166666667
351c4,Young,12/2/21,Thursday,evening,1.333333333,3,1,0,1.5,2.5
351c4,Young,12/2/21,Thursday,morning,2,3,-1,0,2.5,2
351c4,Young,12/3/21,Friday,afternoon,1.666666667,4,0,0,2.5,2.5
351c4,Young,12/3/21,Friday,evening,2.666666667,4,1,0,1.5,2.5
351c4,Young,12/3/21,Friday,morning,2.333333333,4,-1,0,1.5,3
351c4,Young,12/4/21,Saturday,afternoon,2.333333333,5,0,0,2,2.5
351c4,Young,12/4/21,Saturday,morning,2,5,-1,0,1.666666667,2
351c4,Young,12/5/21,Sunday,afternoon,4.25,6,0,0,1.375,2.75
351c4,Young,12/5/21,Sunday,evening,3.666666667,6,1,0,2,1.75
351c4,Young,12/5/21,Sunday,morning,2.666666667,6,-1,0,2.25,2.25
351c4,Young,12/6/21,Monday,afternoon,2.714285714,0,0,0,1.833333333,2
351c4,Young,12/6/21,Monday,evening,3,0,1,0,1.25,2.5
351c4,Young,12/7/21,Tuesday,afternoon,3.333333333,1,0,0,2.25,2
351c4,Young,12/7/21,Tuesday,evening,2.666666667,1,1,0,2.25,1.75
351c4,Young,12/7/21,Tuesday,morning,3.5,1,-1,0,2.25,1.583333333
351c4,Young,12/8/21,Wednesday,afternoon,3.666666667,2,0,0,1.5,1.75
351c4,Young,12/8/21,Wednesday,evening,3.333333333,2,1,0,2.75,1
351c4,Young,12/8/21,Wednesday,morning,3.5,2,-1,0,1.583333333,2.416666667
f0e2e,Young,10/10/21,Sunday,afternoon,3.666666667,6,0,0,2,1.5
f0e2e,Young,10/10/21,Sunday,evening,2.333333333,6,1,0,2,2.5
f0e2e,Young,10/10/21,Sunday,morning,2,6,-1,0,1.75,2.75
f0e2e,Young,10/11/21,Monday,afternoon,2.833333333,0,0,0,2.375,2
f0e2e,Young,10/11/21,Monday,evening,2,0,1,0,2,1.5
f0e2e,Young,10/11/21,Monday,morning,2.333333333,0,-1,0,2.5,1.75
f0e2e,Young,10/12/21,Tuesday,afternoon,3,1,0,0,2.625,1.875
f0e2e,Young,10/12/21,Tuesday,evening,2.666666667,1,1,0,2.5,2.5
f0e2e,Young,10/12/21,Tuesday,morning,1.6,1,-1,0,2.125,2.625
f0e2e,Young,10/13/21,Wednesday,afternoon,1.555555556,2,0,0,1.833333333,2.166666667
f0e2e,Young,10/13/21,Wednesday,evening,2.333333333,2,1,0,2,2
f0e2e,Young,10/13/21,Wednesday,morning,2,2,-1,0,1.75,2.75
f0e2e,Young,10/14/21,Thursday,afternoon,3,3,0,0,2,2.25
f0e2e,Young,10/14/21,Thursday,evening,2.666666667,3,1,0,1.75,2.75
f0e2e,Young,10/14/21,Thursday,morning,1,3,-1,0,2.25,2.375
f0e2e,Young,10/8/21,Friday,afternoon,1.833333333,4,0,0,2.125,2.125
f0e2e,Young,10/8/21,Friday,evening,1.666666667,4,1,0,1.5,3
f0e2e,Young,10/8/21,Friday,morning,1,4,-1,0,2.25,2.25
f0e2e,Young,10/9/21,Saturday,afternoon,2.666666667,5,0,0,2.5,2.25
f0e2e,Young,10/9/21,Saturday,evening,2.333333333,5,1,0,2.375,3
f0e2e,Young,10/9/21,Saturday,morning,1.5,5,-1,0,2.25,2
c3fb5,Young,12/2/21,Thursday,afternoon,2.5,3,0,0,2.25,1.833333333
c3fb5,Young,12/2/21,Thursday,evening,1.5,3,1,0,1.75,2.5
c3fb5,Young,12/2/21,Thursday,morning,3,3,-1,0,1.625,1.625
c3fb5,Young,12/3/21,Friday,morning,1.333333333,4,-1,0,1.75,2.25
b3193,Young,11/2/21,Tuesday,morning,2,1,-1,0,1.5,2.5
b3193,Young,11/3/21,Wednesday,afternoon,3,2,0,0,2,2.5
b3193,Young,11/3/21,Wednesday,evening,2,2,1,0,2.75,1.75
b3193,Young,11/3/21,Wednesday,morning,3.333333333,2,-1,0,3.5,1.75
b3193,Young,11/4/21,Thursday,afternoon,1.8,3,0,0,1.5,2.625
b3193,Young,11/4/21,Thursday,evening,2,3,1,0,1.5,2.5
b3193,Young,11/4/21,Thursday,morning,2,3,-1,0,2.75,1.75
b3193,Young,11/5/21,Friday,morning,1.5,4,-1,0,1.875,2.25
a1e6a,Young,10/10/21,Sunday,afternoon,1,6,0,0,1,2.125
a1e6a,Young,10/10/21,Sunday,evening,4,6,1,0,1,1.75
a1e6a,Young,10/10/21,Sunday,morning,3,6,-1,0,2,1.875
a1e6a,Young,10/11/21,Monday,afternoon,3,0,0,0,1.25,2.083333333
a1e6a,Young,10/11/21,Monday,evening,2,0,1,0,1,2.25
a1e6a,Young,10/11/21,Monday,morning,1,0,-1,0,2,2
a1e6a,Young,10/12/21,Tuesday,afternoon,4,1,0,0,1.25,1.5
a1e6a,Young,10/13/21,Wednesday,afternoon,3,2,0,0,1.166666667,2
a1e6a,Young,10/13/21,Wednesday,evening,2,2,1,0,1.25,3
a1e6a,Young,10/14/21,Thursday,afternoon,2,3,0,0,1.125,2.25
a1e6a,Young,10/14/21,Thursday,evening,2.5,3,1,0,1,2
a1e6a,Young,10/14/21,Thursday,morning,1.5,3,-1,0,1.75,2
a1e6a,Young,10/8/21,Friday,afternoon,1,4,0,0,1.333333333,1.916666667
a1e6a,Young,10/8/21,Friday,evening,1,4,1,0,1,2.5
a1e6a,Young,10/8/21,Friday,morning,1,4,-1,0,2.25,1.5
a1e6a,Young,10/9/21,Saturday,afternoon,2.25,5,0,0,1.416666667,1.916666667
a1e6a,Young,10/9/21,Saturday,evening,1,5,1,0,1.25,2.25
a1e6a,Young,10/9/21,Saturday,morning,2.5,5,-1,0,1.75,1.75
5ed24,Old,10/10/21,Sunday,afternoon,2.333333333,6,0,1,2.166666667,2.083333333
5ed24,Old,10/10/21,Sunday,evening,2,6,1,1,3,2.25
5ed24,Old,10/10/21,Sunday,morning,1.5,6,-1,1,2.25,2
5ed24,Old,10/11/21,Monday,afternoon,2.75,0,0,1,2.375,2
5ed24,Old,10/11/21,Monday,evening,1,0,1,1,2.25,2.75
5ed24,Old,10/11/21,Monday,morning,2.166666667,0,-1,1,2.833333333,1.75
5ed24,Old,10/12/21,Tuesday,afternoon,3,1,0,1,1.875,2.375
5ed24,Old,10/12/21,Tuesday,evening,2,1,1,1,2.5,2
5ed24,Old,10/12/21,Tuesday,morning,1.25,1,-1,1,3.25,1.625
5ed24,Old,10/13/21,Wednesday,afternoon,3.6,2,0,1,2,1.875
5ed24,Old,10/13/21,Wednesday,evening,2.333333333,2,1,1,1.75,2.75
5ed24,Old,10/13/21,Wednesday,morning,2.75,2,-1,1,2.25,1.833333333
5ed24,Old,10/14/21,Thursday,afternoon,2,3,0,1,2.375,1.875
5ed24,Old,10/14/21,Thursday,evening,2.333333333,3,1,1,2,2.5
5ed24,Old,10/14/21,Thursday,morning,1.571428571,3,-1,1,2.25,2.25
5ed24,Old,10/15/21,Friday,afternoon,2,4,0,1,1.75,2.25
5ed24,Old,10/15/21,Friday,evening,3,4,1,1,1.75,2.75
5ed24,Old,10/15/21,Friday,morning,1.8,4,-1,1,2.416666667,1.5
5ed24,Old,10/9/21,Saturday,afternoon,2.666666667,5,0,1,1.416666667,2.5
5ed24,Old,10/9/21,Saturday,evening,2.333333333,5,1,1,1,2.5
5ed24,Old,10/9/21,Saturday,morning,2,5,-1,1,2.375,1.75
399c7,Old,10/21/21,Thursday,afternoon,2,3,0,1,1.916666667,2.166666667
399c7,Old,10/21/21,Thursday,evening,2.5,3,1,1,2,2.25
399c7,Old,10/22/21,Friday,afternoon,1,4,0,1,1.25,2.5
399c7,Old,10/22/21,Friday,evening,1,4,1,1,1.75,2.5
399c7,Old,10/22/21,Friday,morning,1.4,4,-1,1,1.375,2.25
399c7,Old,10/23/21,Saturday,afternoon,3,5,0,1,1.5,2.125
399c7,Old,10/23/21,Saturday,evening,3,5,1,1,1.75,2.666666667
399c7,Old,10/23/21,Saturday,morning,1.666666667,5,-1,1,1.875,2.125
399c7,Old,10/24/21,Sunday,afternoon,1.25,6,0,1,1.375,1.875
399c7,Old,10/24/21,Sunday,morning,2,6,-1,1,1.25,2.25
399c7,Old,10/25/21,Monday,afternoon,2.25,0,0,1,1.875,2
399c7,Old,10/25/21,Monday,evening,1,0,1,1,1.75,2
399c7,Old,10/25/21,Monday,morning,1.833333333,0,-1,1,1.875,1.875
399c7,Old,10/26/21,Tuesday,afternoon,3.5,1,0,1,1.25,1.5
399c7,Old,10/26/21,Tuesday,morning,1.833333333,1,-1,1,1.25,2.125
399c7,Old,10/27/21,Wednesday,afternoon,1.666666667,2,0,1,1.5,1.5
399c7,Old,10/27/21,Wednesday,morning,1.666666667,2,-1,1,1.125,2
df065,Young,10/22/21,Friday,afternoon,1.5,4,0,0,1.583333333,2
df065,Young,10/22/21,Friday,evening,1,4,1,0,1.5,1.75
df065,Young,10/22/21,Friday,morning,1.166666667,4,-1,0,1.75,1.875
df065,Young,10/23/21,Saturday,afternoon,1,5,0,0,1.916666667,1.916666667
df065,Young,10/23/21,Saturday,evening,1,5,1,0,1.5,2
df065,Young,10/23/21,Saturday,morning,1,5,-1,0,1.75,1.5
df065,Young,10/24/21,Sunday,afternoon,1.333333333,6,0,0,1.375,1.75
df065,Young,10/24/21,Sunday,evening,1,6,1,0,2,1.75
df065,Young,10/24/21,Sunday,morning,1,6,-1,0,1.833333333,1.833333333
df065,Young,10/25/21,Monday,afternoon,1.625,0,0,0,1.583333333,1.75
df065,Young,10/25/21,Monday,evening,1,0,1,0,1.5,2
df065,Young,10/25/21,Monday,morning,1,0,-1,0,2.125,1.625
df065,Young,10/26/21,Tuesday,afternoon,1,1,0,0,1.625,1.875
df065,Young,10/26/21,Tuesday,evening,1,1,1,0,1.25,2
df065,Young,10/26/21,Tuesday,morning,1.8,1,-1,0,1.75,1.75
df065,Young,10/27/21,Wednesday,afternoon,1.571428571,2,0,0,1.75,1.666666667
df065,Young,10/27/21,Wednesday,evening,1,2,1,0,2,2
df065,Young,10/27/21,Wednesday,morning,3,2,-1,0,1.75,1.5
df065,Young,10/28/21,Thursday,afternoon,1.666666667,3,0,0,1.5,1.625
df065,Young,10/28/21,Thursday,evening,1,3,1,0,1.25,2
df065,Young,10/28/21,Thursday,morning,1.8,3,-1,0,1.833333333,1.583333333
80d23,Old,11/2/21,Tuesday,afternoon,1,1,0,1,1,3.5
80d23,Old,11/3/21,Wednesday,afternoon,4,2,0,1,1,2
80d23,Old,11/3/21,Wednesday,evening,3,2,1,1,1,2.875
80d23,Old,11/3/21,Wednesday,morning,1.5,2,-1,1,1,3.25
80d23,Old,11/4/21,Thursday,afternoon,2.666666667,3,0,1,1,2.75
80d23,Old,11/4/21,Thursday,evening,4,3,1,1,1.25,1.75
80d23,Old,11/4/21,Thursday,morning,1,3,-1,1,1.083333333,2.416666667
80d23,Old,11/5/21,Friday,afternoon,1,4,0,1,1,2.75
80d23,Old,11/5/21,Friday,morning,1,4,-1,1,1,3
80d23,Old,11/6/21,Saturday,afternoon,2,5,0,1,1.125,2.875
80d23,Old,11/6/21,Saturday,evening,1,5,1,1,1,2.75
80d23,Old,11/6/21,Saturday,morning,2,5,-1,1,1.5,2.25
80d23,Old,11/7/21,Sunday,afternoon,2,6,0,1,1,3.125
80d23,Old,11/7/21,Sunday,evening,1,6,1,1,1,3.25
80d23,Old,11/7/21,Sunday,morning,1,6,-1,1,1,3
80d23,Old,11/8/21,Monday,evening,1,0,1,1,1,2.5
80d23,Old,11/8/21,Monday,morning,2,0,-1,1,1.25,2
749c5,Old,10/10/21,Sunday,afternoon,1.571428571,6,0,1,1.083333333,2.666666667
749c5,Old,10/10/21,Sunday,evening,3,6,1,1,1,3
